Device,Replicate,Experiment,Plate Name,Animal Description,Plate Position Name,Plate Row,Plate Column,Plate Center Position X (inches),Plate Center Position Y (inches),Plate Size X (inches),Plate Size Y (inches),Strain,Genotype,Condition1,Condition 2,Condition 3,Culturing Temperature,Experiment Temperature,Food Source,Environmental Conditions,Incubator Name,Incubator Column,Incubator Shelf,Event Frequency,Age at Death (d) Raw,Duration Not Fast Moving (d),Longest Gap in Measurement (d),Duration before death contraction end (d),Censored,Censored Reason,Event Observation Type,Annotation Source,Technique,Analysis Type,Event Type
Vesuvius,1,RL_110918,Vesuvius_c::2,PX632::mated::auxin::24::20::OP50-1,c::2,2,c,4.17344,5.50625,1.80938,1.88125,PX632,auxin_mated,mated,auxin,24,20,20,OP50-1,,,,,1,29.745,0.666667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::2,PX632::mated::auxin::24::20::OP50-1,c::2,2,c,4.17344,5.50625,1.80938,1.88125,PX632,auxin_mated,mated,auxin,24,20,20,OP50-1,,,,,1,29.995,1.66667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,13.2866,3.66667,0.0833333,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,14.87,1.20833,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,14.87,2.33333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,14.9116,1.33333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,16.2866,0.708333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,16.4116,2.75,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,17.0783,3.08333,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,17.62,1.04167,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,17.62,3.16667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,17.9116,1.83333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.495,3.125,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.62,0.291667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.995,0.666667,0.0833333,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,19.245,6.625,0.0833333,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,20.87,0.958333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,21.0783,6.375,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,21.5366,1.75,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,22.2033,0.875,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,22.4325,49709.6,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,22.5783,3.79167,0.0833333,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,24.1616,0.958333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,25.745,1.625,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.495,1.125,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.5366,0.125,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.745,0.25,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.7866,1.08333,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.87,0.75,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,27.8283,4.5,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,28.12,0.958333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_c::3,PX632::virgin::auxin::35::20::OP50-1,c::3,3,c,4.18906,7.75781,1.84688,1.86563,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,30.6616,2.125,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,30.2971,1.125,0.0416667,0,1,Objects apparently moving at termination of measurement,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,13.7971,1.83333,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,17.2137,3.875,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,17.9221,1.41667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.0471,1.41667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.0887,5.5,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.2971,1.41667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,18.4637,0.833333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,20.2137,1.75,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,21.9221,2.20833,0,0,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,21.9429,2.20833,0,0,0,,Induced Multiple Worm,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,22.1721,0.291667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,24.8804,1.20833,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,25.4221,2.16667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,25.9221,0.208333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.5471,0.791667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.9846,4.22917,0,0,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,26.9846,4.22917,0,0,0,,Induced Multiple Worm,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,27.1304,0.666667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,27.2137,1.95833,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,27.2762,8.72917,0,0,0,,Observed Multiple Worm,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,27.2762,8.72917,0,0,0,,Induced Multiple Worm,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,27.9221,0.708333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,28.0887,0.916667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,28.0887,2.875,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::0,PX632::virgin::auxin::35::20::OP50-1,d::0,0,d,6.07188,1.2125,1.8,1.8875,PX632,auxin_virgin,virgin,auxin,35,20,20,OP50-1,,,,,1,28.3387,2.33333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,30.2971,0.5,0.0416667,0,1,Objects apparently moving at termination of measurement,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,12.1721,3.375,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,13.1304,4.58333,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,16.6721,2.83333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,17.1721,0.458333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,18.4221,1.5,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,18.7554,3.5,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,19.9221,0.166667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,21.0887,2.375,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,22.5471,2.95833,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,22.5887,7,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,23.1721,2.625,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,23.8387,1.33333,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,23.8387,1.16667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,24.8804,4.5,0,0,0,,,Storyboard Annotation,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,27.0887,2.95833,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,27.2971,3.41667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,27.8804,0.666667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,28.6304,3.125,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,28.6721,0.166667,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,29.2137,2.25,0.0416667,0,0,,,Automated Analysis,Lifespan Machine,,
Vesuvius,1,RL_110918,Vesuvius_d::3,PX632::mated::auxin::20::OP50-1,d::3,3,d,6.0625,8.08594,1.80625,1.88437,PX632,auxin_mated,mated,auxin,,20,20,OP50-1,,,,,1,29.3804,12.4167,0,0,0,,,Storyboard Annotation,Lifespan Machine,,